row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
33,24.577601450231388,22.823884151489818,24.03046417236328,24.486770882273042,0.45630670990976085,22.80433654785156,22.895602974739116,0.09126642688755737
34,24.486770882273042,22.895602974739116,23.913143157958984,24.371210454864986,0.4580672969060018,22.793882369995117,22.958885318251443,0.16500294825632622
35,24.371210454864986,22.958885318251443,23.768844604492188,24.2506172667077,0.48177266221551207,22.583433151245117,22.953425367432,0.3699922161868834
36,24.2506172667077,22.953425367432,23.65003967285156,24.121051095251605,0.47101142240004634,22.704498291015625,23.012148411855673,0.30765012084004795
37,24.121051095251605,23.012148411855673,23.51177024841309,23.992003726682697,0.48023347826960716,22.743793487548828,23.061851644955382,0.3180581574065542
38,23.992003726682697,23.061851644955382,23.372623443603516,23.845471746932258,0.4728483033287425,22.764144897460938,23.097048278973105,0.3329033815121676
39,23.845471746932258,23.097048278973105,23.235427856445312,23.697771858760998,0.4623440023156853,22.793907165527344,23.113730543778793,0.31982337825144924
40,23.697771858760998,23.113730543778793,23.138561248779297,23.58150331856495,0.4429420697856514,23.17395782470703,23.488751255873158,0.3147934311661267
41,23.58150331856495,23.488751255873158,23.04837226867676,23.474261661245908,0.4258893925691467,23.15180206298828,23.443219443430813,0.29141738044253174
42,23.474261661245908,23.443219443430813,22.949871063232425,23.357132689067406,0.4072616258349804,23.10496711730957,23.383072161659314,0.2781050443497435
43,23.357132689067406,23.383072161659314,22.84288787841797,23.23275258419746,0.38986470577949106,23.05274200439453,23.31924242725902,0.26650042286448894
44,23.23275258419746,23.31924242725902,22.713394165039062,23.086112673407857,0.37271850836879494,22.7928466796875,23.042907558507185,0.250060878819685
